frame,C7,C7,C7,T10,T10,T10,CLAV,CLAV,CLAV,STRN,STRN,STRN,RBAK,RBAK,RBAK,LASI,LASI,LASI,RASI,RASI,RASI,LPSI,LPSI,LPSI,RPSI,RPSI,RPSI,LTHI,LTHI,LTHI,LKNE,LKNE,LKNE,LTIB,LTIB,LTIB,LANK,LANK,LANK,LHEE,LHEE,LHEE,LTOE,LTOE,LTOE,RTHI,RTHI,RTHI,RKNE,RKNE,RKNE,RTIB,RTIB,RTIB,RANK,RANK,RANK,RHEE,RHEE,RHEE,RTOE,RTOE,RTOE,L_Tibia,L_Tibia,L_Tibia,R_Tibia,R_Tibia,R_Tibia
frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
9,1515.997925,435.156433,1670.455811,1533.188477,522.347778,1516.221069,1493.700806,312.533569,1569.296265,1476.772095,315.065063,1411.167969,1451.013184,555.371582,1508.66333,1616.016357,378.718475,1142.836792,1390.699219,390.423157,1152.15564,1555.537231,541.228943,1205.24707,1464.866211,547.16803,1205.043213,1686.963989,530.180603,851.436523,1667.112793,592.096558,697.784546,1667.398438,734.920654,565.416992,1634.621216,879.878662,414.974335,1585.890503,954.31897,443.19809,1578.746216,820.543396,266.244568,1330.576904,388.494629,879.122192,1372.112061,325.464661,687.387329,1366.541626,313.375702,543.773682,1421.371826,260.863831,299.358337,1477.938232,310.292084,230.944763,1468.368652,109.378716,321.885193,1614.000854,605.652466,606.619019,1421.78894,262.769043,633.561462
10,1515.649536,435.472382,1669.548096,1532.758789,522.347961,1514.814331,1493.097778,312.609802,1568.483887,1475.977051,314.82196,1410.421265,1450.565308,555.368713,1507.003174,1615.580078,377.600311,1141.718018,1390.44812,389.539276,1151.00647,1555.135986,540.347229,1203.773193,1464.456177,546.337769,1203.493774,1686.187866,528.004456,849.689697,1666.609497,590.205505,696.258789,1667.409424,735.969116,567.383423,1635.383545,885.155457,421.283417,1586.655762,958.766602,451.31424,1579.723389,829.602112,270.958313,1329.789185,387.635223,877.55658,1371.754883,324.754669,685.845215,1366.33252,312.570099,542.21167,1421.356201,259.944519,297.852234,1477.966919,309.555786,229.807693,1468.612671,108.57605,320.48999,1613.43457,605.711487,605.276245,1421.641113,262.129639,632.124939
11,1515.266724,435.823364,1668.422729,1532.305298,522.397034,1513.180298,1492.518433,312.696167,1567.429321,1475.245483,314.605255,1409.433472,1450.060181,555.376404,1505.080078,1615.165649,376.497864,1140.38208,1390.189575,388.682434,1149.659302,1554.744873,539.530884,1202.016602,1464.056641,545.558289,1201.69104,1685.421997,525.635864,847.633606,1666.103149,587.979309,694.389832,1667.430054,736.668945,569.188416,1636.167114,890.108582,427.659637,1587.480591,962.867249,459.521667,1580.672119,838.419617,275.854645,1329.126465,386.667267,875.88324,1371.38147,323.897583,684.200439,1366.122559,311.935913,540.530273,1421.348633,260.008575,296.184448,1477.974121,310.058411,228.762833,1468.892944,108.737877,318.348938,1612.879883,605.445618,603.628723,1421.496704,261.455322,630.436279
12,1514.849487,436.206635,1667.07312,1531.828613,522.497131,1511.320312,1491.967529,312.791718,1566.12561,1474.584961,314.419189,1408.197021,1449.495239,555.39325,1502.892212,1614.769409,375.418976,1138.824951,1389.914917,387.861542,1148.114502,1554.373291,538.786438,1199.977905,1463.675781,544.83667,1199.639771,1684.679688,523.097229,845.276733,1665.600952,585.430298,692.183594,1667.462769,736.993164,570.809021,1636.96582,894.661865,434.049011,1588.354248,966.545959,467.757294,1581.596436,846.898376,280.888,1328.595459,385.599396,874.115601,1370.991089,322.908691,682.454102,1365.911377,311.487671,538.735413,1421.347656,261.088226,294.373352,1477.952271,311.836334,227.834152,1469.217651,109.901184,315.462067,1612.345703,604.842773,601.680908,1421.352417,260.757263,628.4953
13,1514.396851,436.618622,1665.494263,1531.329346,522.649048,1509.240479,1491.450073,312.895813,1564.570801,1474.00354,314.266876,1406.707397,1448.869507,555.417358,1500.441528,1614.387451,374.371338,1137.045898,1389.614868,387.085968,1146.376099,1554.030273,538.118469,1197.663696,1463.322388,544.17865,1197.350342,1683.970703,520.411194,842.632202,1665.110352,582.573914,689.65271,1667.510132,736.923462,572.228149,1637.77356,898.749695,440.402466,1589.262329,969.738281,475.960876,1582.505615,854.949951,286.012207,1328.194214,384.444153,872.264893,1370.581177,321.802979,680.608704,1365.697632,311.236755,536.836487,1421.353149,263.193176,292.445496,1477.896606,314.892609,227.044739,1469.590576,112.080902,311.854614,1611.842163,603.896606,599.443115,1421.203125,260.047089,626.308472
14,1513.907715,437.05481,1663.683838,1530.807617,522.853027,1506.950562,1490.970215,313.008301,1562.766968,1473.509277,314.150757,1404.964111,1448.182617,555.447205,1497.734131,1614.015259,373.362488,1135.047852,1389.282715,386.365082,1144.450439,1553.724487,537.530273,1195.086182,1463.003662,543.58844,1194.837891,1683.30249,517.599548,839.716614,1664.638428,579.426941,686.815125,1667.573975,736.44873,573.435242,1638.583496,902.317566,446.676056,1590.187988,972.390747,484.075287,1583.412964,862.494141,291.181335,1327.912109,383.21756,870.339966,1370.148438,320.595947,678.66864,1365.480103,311.190674,534.847046,1421.366943,266.312988,290.434387,1477.807983,319.1987,226.41452,1470.01123,115.271675,307.577545,1611.380005,602.605591,596.930847,1421.043945,259.336578,623.889648
15,1513.380737,437.509521,1661.642944,1530.262939,523.108337,1504.463989,1490.532593,313.128784,1560.720581,1473.108887,314.072723,1402.970093,1447.435425,555.481262,1494.780273,1613.650024,372.399963,1132.837036,1388.914917,385.708527,1142.34668,1553.463623,537.023926,1192.262451,1462.725342,543.069275,1192.121704,1682.681396,514.681519,836.549866,1664.19165,576.006836,683.694092,1667.655151,735.563416,574.425598,1639.389648,905.32135,452.830658,1591.112671,974.460571,492.046326,1584.335083,869.459839,296.350647,1327.72937,381.938721,868.346985,1369.69043,319.304565,676.640259,1365.257202,311.353149,532.783997,1421.392456,270.41861,288.379059,1477.692017,324.69632,225.957352,1470.474487,119.449661,302.707458,1610.969849,600.971252,594.164001,1420.869263,258.637848,621.259216
16,1512.815796,437.975647,1659.37793,1529.69519,523.413208,1501.797974,1490.140625,313.255859,1558.44104,1472.806641,314.034454,1400.732788,1446.629395,555.518188,1491.59436,1613.290039,371.491547,1130.423096,1388.511841,385.12616,1140.076416,1553.254028,536.600037,1189.214355,1462.491699,542.623596,1189.22522,1682.112427,511.673859,833.154724,1663.775391,572.32959,680.316528,1667.754639,734.26593,575.198669,1640.185913,907.726135,458.831696,1592.0177,975.915833,499.823273,1585.288818,875.784241,301.477234,1327.620483,380.628693,866.28949,1369.204712,317.947052,674.531677,1365.028564,311.724823,530.666748,1421.434204,275.46344,286.322388,1477.555786,331.301025,225.679718,1470.971436,124.574318,297.345215,1610.621948,598.997986,591.166626,1420.672974,257.963531,618.443542
17,1512.212158,438.444885,1656.901123,1529.104126,523.76416,1498.973511,1489.795898,313.387665,1555.940796,1472.605713,314.037567,1398.263184,1445.7677,555.557129,1488.19519,1612.933594,370.645294,1127.818726,1388.078003,384.627808,1137.652832,1553.10022,536.258789,1185.967163,1462.306152,542.253174,1186.174194,1681.598877,508.589813,829.556335,1663.394043,568.409241,676.713135,1667.872559,732.556946,575.757446,1640.967285,909.50592,464.648163,1592.887817,976.734497,507.359924,1586.290405,881.412781,306.52005,1327.556519,379.310455,864.169312,1368.690552,316.543518,672.352417,1364.796387,312.303802,528.515198,1421.49585,281.384125,284.309265,1477.407349,338.906738,225.581635,1471.491333,130.590256,291.612671,1610.343384,596.690369,587.965759,1420.451172,257.326874,615.473877
18,1511.568726,438.90799,1654.231079,1528.489502,524.156677,1496.014282,1489.498047,313.522278,1553.234253,1472.504883,314.08429,1395.57605,1444.854736,555.5979,1484.606567,1612.579224,369.869171,1125.040405,1387.621216,384.222961,1135.091187,1553.004883,535.999207,1182.54895,1462.169434,541.959717,1182.996948,1681.142456,505.438385,825.782349,1663.050293,564.25708,672.916748,1668.008179,730.438416,576.107666,1641.72937,910.641968,470.252289,1593.71228,976.903931,514.615051,1587.353149,886.299194,311.440491,1327.50708,378.008881,861.987061,1368.148193,315.114899,670.112915,1364.563232,313.085632,526.349426,1421.579834,288.103394,282.384094,1477.252563,347.392487,225.658417,1472.022583,137.429733,285.645447,1610.138428,594.052673,584.59137,1420.200928,256.742676,612.383423
